Precell 	pstcell 	 Synapse 
GranuleCell[494]	GranuleCell[6]	Exp2Syn[62]
GranuleCell[494]	GranuleCell[494]	Exp2Syn[4453]
GranuleCell[494]	GranuleCell[454]	Exp2Syn[4093]
GranuleCell[494]	GranuleCell[7]	Exp2Syn[71]
GranuleCell[494]	GranuleCell[471]	Exp2Syn[4246]
GranuleCell[494]	GranuleCell[15]	Exp2Syn[143]
GranuleCell[494]	GranuleCell[33]	Exp2Syn[305]
GranuleCell[494]	GranuleCell[449]	Exp2Syn[4048]
GranuleCell[494]	GranuleCell[475]	Exp2Syn[4282]
GranuleCell[495]	BasketCell[4]	Exp2Syn[4552]
GranuleCell[495]	MossyCell[12]	Exp2Syn[4781]
GranuleCell[495]	HIPPCell[5]	Exp2Syn[4868]
GranuleCell[495]	HIPPCell[3]	Exp2Syn[4852]
GranuleCell[495]	HIPPCell[0]	Exp2Syn[4827]
GranuleCell[495]	GranuleCell[457]	Exp2Syn[4120]
GranuleCell[495]	GranuleCell[3]	Exp2Syn[35]
GranuleCell[495]	GranuleCell[11]	Exp2Syn[107]
GranuleCell[495]	GranuleCell[460]	Exp2Syn[4147]
GranuleCell[495]	GranuleCell[498]	Exp2Syn[4490]
GranuleCell[495]	GranuleCell[469]	Exp2Syn[4228]
GranuleCell[495]	GranuleCell[18]	Exp2Syn[170]
GranuleCell[495]	GranuleCell[495]	Exp2Syn[4463]
GranuleCell[495]	GranuleCell[468]	Exp2Syn[4219]
GranuleCell[495]	GranuleCell[479]	Exp2Syn[4318]
GranuleCell[496]	BasketCell[4]	Exp2Syn[4550]
GranuleCell[496]	MossyCell[14]	Exp2Syn[4814]
GranuleCell[496]	HIPPCell[0]	Exp2Syn[4827]
GranuleCell[496]	HIPPCell[4]	Exp2Syn[4861]
GranuleCell[496]	HIPPCell[1]	Exp2Syn[4837]
GranuleCell[496]	GranuleCell[448]	Exp2Syn[4039]
GranuleCell[496]	GranuleCell[451]	Exp2Syn[4066]
